,resultId,raceId,driverId,constructorId,number_x,grid,position,positionText,positionOrder,points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number_y,code,forename,surname,dob,nationality,url_x,year,round,circuitId,name,date,time_y,url_y,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
11702,15788,639,346,66,14,1,1,1,1,9.0,54,1:30:23.91,5423910,\N,\N,\N,\N,1,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,1971,8,70,Austrian Grand Prix,1971-08-15,\N,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11703,15817,640,224,201,5,18,8,8,8,0.0,54,\N,\N,\N,\N,\N,\N,11,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11704,15811,640,238,200,25,6,2,2,2,6.0,55,+0.01,4692610,\N,\N,\N,\N,1,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11705,15816,640,262,1,14,13,7,7,7,0.0,55,+1:24.83,4777430,\N,\N,\N,\N,1,oliver,\N,\N,Jackie,Oliver,1942-08-14,British,http://en.wikipedia.org/wiki/Jackie_Oliver,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11706,15815,640,278,82,12,1,6,6,6,1.0,55,+32.36,4724960,\N,\N,\N,\N,1,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11707,15813,640,305,63,9,17,4,4,4,3.0,55,+0.18,4692780,\N,\N,\N,\N,1,hailwood,\N,\N,Mike,Hailwood,1940-04-02,British,http://en.wikipedia.org/wiki/Mike_Hailwood,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11708,15812,640,327,25,2,5,3,3,3,4.0,55,+0.09,4692690,\N,\N,\N,\N,1,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11709,15814,640,307,66,19,4,5,5,5,2.0,55,+0.61,4693210,\N,\N,\N,\N,1,ganley,\N,\N,Howden,Ganley,1941-12-24,New Zealander,http://en.wikipedia.org/wiki/Howden_Ganley,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11710,15810,640,320,66,18,11,1,1,1,9.0,55,1:18:12.60,4692600,\N,\N,\N,\N,1,gethin,\N,\N,Peter,Gethin,1940-02-21,British,http://en.wikipedia.org/wiki/Peter_Gethin,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11711,15818,640,346,66,20,3,9,9,9,0.0,53,\N,\N,\N,\N,\N,\N,12,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,1971,9,14,Italian Grand Prix,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11712,15840,641,224,180,2,4,7,7,7,0.0,62,\N,\N,\N,\N,\N,\N,12,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11713,15841,641,235,6,4,12,8,8,8,0.0,62,\N,\N,\N,\N,\N,\N,12,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11714,15835,641,238,200,17,6,2,2,2,6.0,64,+38.3,6951400,\N,\N,\N,\N,1,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11715,15843,641,278,82,20,5,10,10,10,0.0,61,\N,\N,\N,\N,\N,\N,13,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11716,15836,641,288,1,10,8,3,3,3,4.0,64,+1:35.8,7008900,\N,\N,\N,\N,1,donohue,\N,\N,Mark,Donohue,1937-03-18,American,http://en.wikipedia.org/wiki/Mark_Donohue,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11717,15837,641,304,1,9,10,4,4,4,3.0,63,\N,\N,\N,\N,\N,\N,11,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11718,15839,641,327,25,12,3,6,6,6,1.0,62,\N,\N,\N,\N,\N,\N,12,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11719,15834,641,328,25,11,1,1,1,1,9.0,64,1:55:13.1,6913100,\N,\N,\N,\N,1,stewart,\N,\N,Jackie,Stewart,1939-06-11,British,http://en.wikipedia.org/wiki/Jackie_Stewart,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11720,15838,641,317,180,3,7,5,5,5,2.0,63,\N,\N,\N,\N,\N,\N,11,wisell,\N,\N,Reine,Wisell,1941-09-30,Swedish,http://en.wikipedia.org/wiki/Reine_Wisell,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11721,15842,641,346,66,14,2,9,9,9,0.0,61,\N,\N,\N,\N,\N,\N,13,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,1971,10,48,Canadian Grand Prix,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11722,16026,649,224,32,28,21,8,8,8,0.0,78,\N,\N,\N,\N,\N,\N,12,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11723,16022,649,223,6,4,6,4,4,4,3.0,80,+54.8,7076800,\N,\N,\N,\N,1,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11724,16023,649,278,37,16,17,5,5,5,2.0,79,\N,\N,\N,\N,\N,\N,11,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11725,16024,649,289,32,14,22,6,6,6,1.0,79,\N,\N,\N,\N,\N,\N,11,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11726,16021,649,304,187,9,5,3,3,3,4.0,80,+54.4,7076400,\N,\N,\N,\N,1,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11727,16025,649,327,37,2,14,7,7,7,0.0,79,\N,\N,\N,\N,\N,\N,11,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11728,16020,649,356,34,17,2,2,2,2,6.0,80,+32.9,7054900,\N,\N,\N,\N,1,jack_brabham,\N,\N,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11729,16019,649,358,32,5,1,1,1,1,9.0,80,1:57:02.0,7022000,\N,\N,\N,\N,1,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt,1970,7,38,British Grand Prix,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11730,16045,650,224,32,17,13,4,4,4,3.0,50,+1:55.1,6235400,\N,\N,\N,\N,1,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11731,16043,650,235,6,10,1,2,2,2,6.0,50,+0.7,6121000,\N,\N,\N,\N,1,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11732,16046,650,243,34,21,11,5,5,5,2.0,49,\N,\N,\N,\N,\N,\N,11,stommelen,\N,\N,Rolf,Stommelen,1943-07-11,German,http://en.wikipedia.org/wiki/Rolf_Stommelen,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11733,16047,650,280,82,14,5,6,6,6,1.0,49,\N,\N,\N,\N,\N,\N,11,pescarolo,\N,\N,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11734,16044,650,304,187,4,16,3,3,3,4.0,50,+1:21.8,6202100,\N,\N,\N,\N,1,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11735,16048,650,327,37,23,14,7,7,7,0.0,49,\N,\N,\N,\N,\N,\N,11,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11736,16042,650,358,32,2,2,1,1,1,9.0,50,1:42:00.3,6120300,\N,\N,\N,\N,1,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt,1970,8,10,German Grand Prix,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11737,16158,654,224,32,24,3,1,1,1,9.0,108,1:57:32.79,7052790,\N,\N,\N,\N,1,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11738,16161,654,235,6,3,1,4,4,4,3.0,107,\N,\N,\N,\N,\N,\N,11,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11739,16162,654,278,37,12,5,5,5,5,2.0,107,\N,\N,\N,\N,\N,\N,11,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11740,16165,654,280,82,7,12,8,8,8,0.0,105,\N,\N,\N,\N,\N,\N,13,pescarolo,\N,\N,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11741,16164,654,304,187,8,11,7,7,7,0.0,106,\N,\N,\N,\N,\N,\N,12,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11742,16163,654,321,63,18,13,6,6,6,1.0,107,\N,\N,\N,\N,\N,\N,11,bell,\N,\N,Derek,Bell,1941-10-31,British,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer),1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11743,16160,654,317,32,23,9,3,3,3,4.0,108,+45.17,7097960,\N,\N,\N,\N,1,wisell,\N,\N,Reine,Wisell,1941-09-30,Swedish,http://en.wikipedia.org/wiki/Reine_Wisell,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11744,16159,654,345,66,19,4,2,2,2,6.0,108,+36.39,7089180,\N,\N,\N,\N,1,rodriguez,\N,\N,Pedro,Rodríguez,1940-01-18,Mexican,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11745,16166,654,346,37,11,23,9,9,9,0.0,105,\N,\N,\N,\N,\N,\N,13,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11746,16167,654,356,34,15,16,10,10,10,0.0,105,\N,\N,\N,\N,\N,\N,13,jack_brabham,\N,\N,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham,1970,12,46,United States Grand Prix,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11747,15494,627,223,6,9,7,2,2,2,6.0,14,+48.3,6180600,\N,\N,\N,\N,1,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11748,15493,627,235,6,4,1,1,1,1,9.0,14,1:42:12.3,6132300,\N,\N,\N,\N,1,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11749,15495,627,238,37,10,4,3,3,3,4.0,14,+1:06.7,6199000,\N,\N,\N,\N,1,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11750,15507,627,278,82,8,8,15,15,15,0.0,13,\N,\N,\N,\N,\N,\N,11,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11751,15504,627,232,6,19,22,12,12,12,0.0,13,\N,\N,\N,\N,\N,\N,11,merzario,\N,\N,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11752,15498,627,289,34,11,15,6,6,6,1.0,14,+2:59.6,6311900,\N,\N,\N,\N,1,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11753,15499,627,290,34,26,21,7,7,7,0.0,14,+3:00.1,6312400,\N,\N,\N,\N,1,wilson_fittipaldi,\N,\N,Wilson,Fittipaldi,1943-12-25,Brazilian,http://en.wikipedia.org/wiki/Wilson_Fittipaldi,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11754,15501,627,306,66,6,13,9,9,9,0.0,14,+5:20.2,6452500,\N,\N,\N,\N,1,beltoise,\N,\N,Jean-Pierre,Beltoise,1937-04-26,French,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11755,15497,627,312,1,5,19,5,5,5,2.0,14,+2:35.7,6288000,\N,\N,\N,\N,1,redman,\N,\N,Brian,Redman,1937-03-09,British,http://en.wikipedia.org/wiki/Brian_Redman,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11756,15506,627,314,63,15,12,14,14,14,0.0,13,\N,\N,\N,\N,\N,\N,11,schenken,\N,\N,Tim,Schenken,1943-09-26,Australian,http://en.wikipedia.org/wiki/Tim_Schenken,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11757,15502,627,327,25,7,5,10,10,10,0.0,14,+5:43.7,6476000,\N,\N,\N,\N,1,cevert,\N,\N,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11758,15496,627,307,66,17,18,4,4,4,3.0,14,+2:20.2,6272500,\N,\N,\N,\N,1,ganley,\N,\N,Howden,Ganley,1941-12-24,New Zealander,http://en.wikipedia.org/wiki/Howden_Ganley,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11759,15505,627,333,63,16,20,13,13,13,0.0,13,\N,\N,\N,\N,\N,\N,11,adamich,\N,\N,Andrea,de Adamich,1941-10-03,Italian,http://en.wikipedia.org/wiki/Andrea_de_Adamich,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11760,15500,627,329,37,28,27,8,8,8,0.0,14,+5:10.7,6443000,\N,\N,\N,\N,1,beuttler,\N,\N,Mike,Beuttler,1940-04-13,British,http://en.wikipedia.org/wiki/Mike_Beuttler,1972,8,20,German Grand Prix,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11761,15697,635,223,6,3,4,3,3,3,4.0,69,\N,\N,\N,\N,\N,\N,11,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11762,15695,635,235,6,2,1,1,1,1,9.0,70,1:56:20.0,6980000,\N,\N,\N,\N,1,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11763,15698,635,238,200,16,13,4,4,4,3.0,68,\N,\N,\N,\N,\N,\N,12,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11764,15696,635,345,66,8,2,2,2,2,6.0,70,+7.99,6987990,\N,\N,\N,\N,1,rodriguez,\N,\N,Pedro,Rodríguez,1940-01-18,Mexican,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11765,15699,635,341,63,23,7,5,5,5,2.0,68,\N,\N,\N,\N,\N,\N,12,surtees,\N,\N,John,Surtees,1934-02-11,British,http://en.wikipedia.org/wiki/John_Surtees,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11766,15700,635,346,66,9,8,6,6,6,1.0,68,\N,\N,\N,\N,\N,\N,12,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert,1971,4,39,Dutch Grand Prix,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11767,15865,642,223,6,5,4,6,6,6,1.0,59,+1:16.426,6308417,\N,\N,\N,\N,1,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11768,15862,642,238,200,25,11,3,3,3,4.0,59,+44.070,6276061,\N,\N,\N,\N,1,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11769,15871,642,278,82,11,8,12,12,12,0.0,57,\N,\N,\N,\N,\N,\N,12,amon,\N,\N,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11770,15866,642,289,34,22,18,7,7,7,0.0,58,\N,\N,\N,\N,\N,\N,11,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
11771,15867,642,306,82,12,10,8,8,8,0.0,58,\N,\N,\N,\N,\N,\N,11,beltoise,\N,\N,Jean-Pierre,Beltoise,1937-04-26,French,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,1971,11,46,United States Grand Prix,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
